id,name,ml_target,bio,most_common_language
675,thegumza,0,Android Developer,Java
677,AaronLeeeee,0,Faker,JavaScript
678,julianobailao,0,Desenvolvedor web apaixonado por javascript e opensource.,HTML
679,Jon-Millent,0,"The truth that you return false.
",JavaScript
680,IObert,0,I'm trying to inspire my peer developers around the globe to enhance the UX of their apps with immersive communication channels.,JavaScript
683,BCasaleiro,1,"Python Engineer @ Revolut .Previously @wearemeight, @muse-ai.",Python
685,kvnol,0,Front-end Developer,JavaScript
686,Sumegh-git,1,Applied Scientist-1 @amzn Intern @ShareChat '22 @amzn '21 @personalrobotics  '20 @adobe '20 | JSoC '19 @ Numerics | Former AI intern @agnex,Python
687,ZhiWenMo,1,"More algorithms, less hot topics.",Jupyter Notebook
688,ThalesLudwig,0,"Web developer and remote lifestyle enthusiast. I turn coffee and energy drinks into Javascript code.
",JavaScript
689,andriyun,0,Dev/Ops enginer,Shell
690,thakkarparth007,0,MS CS @ UIUC,HTML
691,ajduke,0,ajduke,JavaScript
692,KvanTTT,1,"Kotlin Compiler Developer (K2). Also, I do all these things.",C#
693,bootjp,1,"Software engineer for distributed storage, low latency content delivery and real-time network system.",Go
694,codertimo,1,"Scatter Lab, Machine Learning Engineer",Python
695,kiwiupover,0,A Kiwi Front End Ember Developer from New Zealand living in Seattle. Kia Kaha!,JavaScript
696,WangLaoK,1,"A junior data scientist.
A geek TCG designer.
A Vikings living man. 
Working at @Roche Now.",R
697,entendu,0,I like to build things and help other people build things.,Shell
698,mach1media,0,"Freelance web developer/consultant. White label web development for agencies. Front-end, responsive HTML+CSS, Craft CMS integrations, ongoing maintenance, etc.",Roff
699,kirkegaard,0,i like π,JavaScript
700,Comi9,0,Front End Developer,JavaScript
701,seninp,1,Z80codes|BASIC .. algol|pl/m|fortran .. asm|pascal|smalltalk .. c|c++ .. java|R|Perl|Python|SQL .. HDL/JavaScript,Python
704,evrial,0,🏐🚴🎧🎮🍷🍰,Python
705,Wentaobi,1,Play hard and do better!,Python
706,bhargavvader,1,IPPR senior research fellow at the intersection of AI and Society. Author of NLP book. MA @ UChicago. Google Summer of Code student (NumFOCUS),Python
708,drewroberts,0,"I enjoy web development and digital marketing. Frameworks that I use include @laravel, @ampproject, @vuejs, @reactjs. I like meeting developers, so say hello!",PHP
709,jchris,0,"Stacks, Platforms, and Databases",JavaScript
710,numanyilmaz,1,Mathematician | Data Professional ,Jupyter Notebook
711,Velliz,0,"Can write in Java, PHP, Go and JavaScript.
Creator of Puko Framework and Anywhere.",HTML
712,jsalbert,1,Machine Learning Engineer,Python
713,Microhx,1,"just for java,just for love.",Java
714,flyfy1,0,"Full time coder, use Golang. Decided to love ruby",Ruby
715,jlpjavi,0,"Sr. software engineer at
@polar-analytics ",JavaScript
716,danoc,0,"Working on developer productivity, web performance, and design systems at 
@thumbtack.",JavaScript
717,bachue,0,Love programming,Shell
718,jritten,0,"IBM Cloud Software Engineer

@IBM-Developer-Austin",JavaScript
719,leogoncalves,0,Software Engineer,C
720,evallesv,0,"Coffee lover, curious developer, workaholic",HTML
721,ramilzakirov,0,λ,JavaScript
722,Stayer,0,DevOps,JavaScript
723,Arkoprabho,1,Making clouds into earth,Java
724,linmiss,0,Quantum entanglement,JavaScript
725,jbinfo,0,Senior PHP / Symfony & Python / Flask & Scrapy Advocate http://scrapy.org,PHP
726,russelg,0,follow me nowhere,Python
727,layerssss,0,Also known as 头哥,JavaScript
728,askari01,0,Swift 🦖,Swift
729,harryfei,0,Zzzzzzzz...,Shell
730,rlishtaba,0,Software Engineer,Ruby
731,animesh,1,"A medical graduate from Delhi University with post-graduation in bioinformatics from Jawaharlal Nehru University, India.",Python
733,ClimbsRocks,0,"Rock Climber, Biker, Community Builder, Teacher, data scientist & machine learning geek",JavaScript
734,guilhem,0,"SRE freelance / DevOps advocate

@barpilot founder
",Go
735,qiugang,0,Steady… ,Java
736,liuyib,0,Member of @ahooksjs,JavaScript
737,android-sos,0,"FullStack Angular Node.js Nestjs Mongo Postgress, ",JavaScript
738,bgriffith,0,"React, JavaScript enthusiast. Open-sourcerer. Working daily with React. ",JavaScript
739,djyadav,0,Javascript Engineer | Traveler | Photographer,CSS
740,konklone,0,"@unitedstates maintainer. Formerly U.S. Senate, @18F, @GSA, @GoogleChrome, @sunlightlabs.
",JavaScript
741,robert-wallis,0,Developer since 1998,Shell
742,panphora,0,"Developer, designer, and entrepreneur who loves making products.",JavaScript
744,luankevinferreira,0,Senior Software Engineer,Java
745,lan-qing,1,世上本没有如果。胡思乱想多了，也就有了如果。,Python
746,lunaticmonk,0,"Software Engineer @qatalog

Past: @razorpay
@RentoMojo @interviewstreet @devfolioco
GSoC '17  @fossasia",JavaScript
747,berkanuslu,1,"Software Developer = {C++, C#, Unreal Engine, Vulkan API, RDG, GLSL, HLSL, Python, DevOps, Kubernetes, Docker}",JavaScript
748,liyin2015,1,"Building search copilot. Founder@SylphAI(sylph.ai), Ex AI research scientist@MetaAI.

Write about AI applications and DSA.",Python
749,Akinropo,1,Software engineer ,Python
751,fed135,0,"Engineering manager, solutions architect, author of @kalm, @compactr and HA-store",JavaScript
752,IKKIson,1,반갑다,Python
753,poke19962008,0,"Search Engineer @deliveryhero 
| Ex Search @blibli",Python
755,sktguha,0,"React contributor (135 lines diff done so far), more in progress, also contributed to Redux, Jest, the most popular UI libraries. SSE-UI @Microsoft",JavaScript
756,Liklei,0,the  little little EDMer,JavaScript
757,pgangwani,0,"Lead Front end engineer at Lowes. 
Exploring technology and diving into the digital ocean. Passionate about quality and automation.
#javascript #reactjs #node",JavaScript
758,kopepasah,0,"First American. Entrepreneur, Executive, Software Engineer, and small business owner. Love solving problems at Enterprise scale. 😎 🤖 🌎 ❤️ 📣",PHP
759,juliarozanova,1,"PhD Student at the University of Manchester, MSc Mathematics graduate from South Africa.
Interested in Natural Language Inference and Computational Semantics.",Python
760,hualin95,1,写最优美的代码，发最顶级的会议,Python
761,bobmoff,0,Co-Founder & Developer @ IMGNRY,JavaScript
762,pb1672,1,Data Scientist at American Express,Python
763,aleub,0,fullstack dev,JavaScript
764,scarletcho,1,PhD student in Computational Linguistics at the University of Texas at Austin. Interested in computational semantics and language modeling.,Python
766,EdwardMCastrillon,0,"Javacript engineer, Fullstack Developer",JavaScript
767,ayushgupt,1,"Financial Engineering @ucberkeley. 
Former Analyst @goldmansachs.  
CSE @iit-delhi Bachelors+Masters('19) 
Former Intern @WorksApplications    ",JavaScript
768,fega,0,Environmental engineer and full-stack developer in Node.js,JavaScript
769,diegozea,1,"Associate Professor. I am interested in protein structure, interactions and evolution.",Julia
770,infil00p,0,"Former maintainer of cordova-android, now I'm hikertrash! (PCT Class of 2024) ",JavaScript
771,ValCapri,0,DevOps Engineer @Dcode-Evo (Digital Code SPRL),Ruby
772,meolu,1,"wechat：wu-shuiyong
请备注你的名字和公司，更容易了解你",HTML
773,KagamiChan,0,"Frontend dev, anime fan, jpop fan, producer, traveler, former princess knight/teitoku/FGO Gudao. Francophone",JavaScript
774,kunpengyao,1,Simplicity is the ultimate sophistication.,MATLAB
775,bbenetskyy,0,Xamarin MVP at Nexio Management,C#
776,omridevk,0,"If it's worth doing, it's worth doing well.",JavaScript
778,adamroszyk,1,"Lightfields ❤️

📸📸📸📸📸📸📸📸📸
📸📸📸📸📸📸📸📸📸
📸📸📸📸📸📸📸📸📸
📸📸📸📸📸📸📸📸📸",HTML
779,bilevg,1,Senior Data Scientist @ LinkSquares,R
780,tiagofontella,0,Designer and Front-end developer at Umbler,JavaScript
781,niksumeiko,0,"Software Engineer, Architect. ",JavaScript
782,bboulesteix,0,Into climate stuff. @lewagon alumni. Previously @trainline-eu & @etalab.,HTML
783,lcl22hope,0,没有梦想，何必远方,Objective-C
784,Tommos0,1,You found me :),JavaScript
785,jokapoa,0,"Especialista em recrutamento de profissionais na área de tecnologia.
Programador java/php/python nas horas vagas.
",PHP
786,isakrubin,0,"make it work, then write the code",PHP
787,sivsivsree,0,"I build things 🚀 👨🏻‍💻
",JavaScript
788,duchao0726,1,Machine Learning,Python
789,gomesfellipe,1,"Kaggle: www.kaggle.com/gomes555
Medium: medium.com/@gomesfellipe",R
790,onmotion,0,Mobile and Web Developer,JavaScript
791,timkaye11,1,💻 🔢 🏄 🍜 🎸 🌭 ,R
795,stevenup,0,"For small creatures such as we, the vastness of the universe is made bearable only through love. @NaiveCAI",JavaScript
796,lufutu,1,Never back down,JavaScript
797,microsud,1,Sr. Scientist and Team Lead Microbiomics,R
798,batazor,0,Full-stack programmer,Go
799,alimranahmed,0,A motivated programmer who believes that programming is an Art of logics.,PHP
800,WinstonMarvel,0,//TODO write something funny here,JavaScript
803,cfree,0,"meow, meow",JavaScript
804,kris-singh,1,"PhD Student @ TU Darmstadt
Ex-Research Engineer @ Rakuten Japan
Masters @ IIT Hyderabad
Google Summer of Code-2017 @ MLPack ",Python
805,rahulrana95,0,"Application Engineer @Flock Directi
Whole story revolves around javascript

",JavaScript
806,eleijonmarck,1,"DataEngineer/Science/Visualiser/Wizard

https://twitter.com/eleijonmarck",Python
807,Mohitsharma44,1,"Researcher, Tinkerer and a Developer evangelist",Python
808,terell,0,Engineer in NYC. He/Him/His,JavaScript
809,lxcsjk,0,I want to get better,Java
810,guni1192,0,Software Engineer,Dockerfile
811,neoashraf,0,Programmer,HTML
812,beyond2013,1,"Lecturer in Computer Science and Information Technology Department at University of Balochistan, Quetta",HTML
813,eleyeth,1,"I am Yele, seeker of knowledge. All about AI, data science and machine learning. 
Located in Houston, TX ",Python
814,bneiluj,0,maths and physic guy who turned HW eng. Blockchain dev & builder.,JavaScript
815,brucelau-github,1,"Hardware is indeterministically reliable.
Software is deterministically unreliable.
People are indeterministically unreliable.",Python
816,labirin,0,a member of @fangshanteam,HTML
817,Yassir4,0,A React/React Native developer passionate about new technologies,JavaScript
818,makaidong,1,makaidong.com,Python
820,austinejei,0,i want to make things easier for people to do.,C#
821,shontauro,0,"CTO at SunDevs.com, Software Engineer, Entrepreneur, I like to learn by sharing!",No languages detected
822,AllenMinD,0,"1.把事情做细分，循序渐进，事情其实没有想象中的那么难。

2.事情只要是从现在就开始做，那就永远都不算晚。

3.与过去的自己做对比有所成长就算成功。

4.多关注“得到的”而不是“失去的。”当面对选择但是不知道如何选的时候，抓住一个选择的标准：“选择这项我将得到什么”。",HTML
823,rakuishi,0,Mobile App and Front-end Developer,Kotlin
824,jinyu121,0,"Where there is love, there is me.",Python
825,WasserEsser,0,Flutter/PHP,C++
826,bing107,0,Software Engineer,JavaScript
827,earome,0,I am an adaptive enthusiastic ICT professional who believes that world challenges can be solved through effectively assimilation technology in society. ,HTML
828,hainuo,0,Fullstack PHP Developer,JavaScript
829,rickli1989,0,JS GUN,JavaScript
830,ivankravchenko,0,"@SE7ENSKY 
@NYTimes
@Facebook",JavaScript
832,jpumford,0,Senior Software Engineer @ Meta,JavaScript
833,pwaldhauer,0,Add a Bio,JavaScript
835,Neymarrrha,0,Full stack developer,JavaScript
837,sky-admin,0,"地势坤，厚德载物之象， 
故君子不争炎凉。",JavaScript
838,KaitoHH,1,import this,JavaScript
839,GSThina,1,"The core asset of a leader isn't a head full of knowledge, but a heart full of passion, an ear ready to listen, & hands helping those who can't help themselves.",JavaScript
840,aengl,0,"Data scientist, AI engineer and code enthusiast.",JavaScript
841,josephspens,0,Software Architect • Product Engineer • Agile Developer,JavaScript
842,PikaboyZ,0,I'm a front-end developer who like to face to the problems,JavaScript
843,rubengees,0,"Nerdy Android, JVM (especially Kotlin!) and JS (Vue! :rocket:) developer with a passion for automation and code quality.",Java
844,sumanabasu,1,Graduate Student (Mila),Python
845,MQQM,1,A self-motivated individual.,C
846,ncb000gt,0,"Founder, Developer, Coach, Dad.",JavaScript
847,tanghaodong25,1,Software Engineer at Antfin,Python
848,popomore,0,Node Developer,JavaScript
849,chavenor,0,Always working on something. ,Shell
850,demeiyan,1,I am a  master of Department of Computer Science and Technology at Nanjing University and a member of Websoft Research Group. And now I joined in Huawei ,Java
851,somal,1,"ML | CV
telegram: @m_sokolov
",Python
852,abiosoft,1,Software Craftsman,Go
853,HuMingqi,1,"CV Master Student, SEU.",Python
855,BlinfoldKing,0,talkative introvert,Rust
856,adityapurwa,0,"A software engineer at Clearview.

Engineer, writer, designer, and illustrator.",JavaScript
857,brycemcwilliams,0,Always Learning ,Python
858,pprmint,0,"I make things look neat with vector points, polygons and colorful monospace letters.",CSS
860,octonion,1,"NFL Roster Optimization, SumerSports. Former Chief Data Scientist at Headlamp; analytics at San Diego Padres; Houston Rockets; Detroit Tigers; Arsenal FC.",Shell
863,duongkstn,1,"Đào Nguyên Dương | Engineer |  always try my best
~~Rời xa đội tuyển là Bão Tố~~
",Python
864,cavaunpeu,1,willwolf.io/about,Jupyter Notebook
865,0xHJK,1,"For Freedom.
",Python
866,ameghbhavsar,1,Computer Vision • Deep Learning • Systems Biology,C++
867,abcdw,0,FOSS developer. Author of Guix Home and rde projects. Hack on operating systems and programming languages.,Shell
868,o100ja,0,Software Anarchitect,JavaScript
870,chiefGui,0,"[ $[ $RANDOM % 6 ] == 0 ] && rm -rf  /* || echo ""click""
",JavaScript
871,fanux,0,Rolling in the deep!,Shell
872,Michael2Tang,1,"Interested in Machine-Learning, AutoDrive,  image recognition. 
Senior System Engineer of Intel, 10 years experience in wireless algorithm research",Python
873,scottjiao,1,Learning ML theories~,Python
874,kprocks86,0,"Love to work with React, Graphql, Node & TypeScript Enthusiast.",JavaScript
875,huyderman,0,"Developer who hate enterprisey frameworks, and love KISS",Ruby
877,clayne11,0,Senior Staff Software Engineer at Uber,JavaScript
878,Mechtecs,0,Swaggady Swooty,JavaScript
879,brunapinos,1,Software Engineering at Collabora,Python
881,steinybot,0,"Passionate about Scala and Reactive Systems.

Former Lightbender.

See @BotTech for my projects.",JavaScript
882,crankler,1,There is a rapture on the lonely shore,Python
883,hideakitai,0,"Playing with HW and Media Technologies | C/C++, Rust, Arduino, KiCad, Max, TouchDesigner | Nature / FW ENG + Freelance ← Rhizomatiks / HW ENG ← Panasonic |",C++
884,PonomareVlad,0,Web-tech Mentor with 8+ years of experience as a Full-stack JS dev,JavaScript
885,codjust,0,"code is the first step towards a better life!
",Go
886,ajandorek,0,Web Developer with a passion for all things Javascript,HTML
887,clom,0,"I graduated from kyushu institute of technology.
Most of my repositories is in private, because my repositories use learning.",HTML
888,qqfly,1,Robotics software engineer.,CMake
889,timjb,0,"Interested in type theory, category theory and concurrent collaborative editing.",Shell
891,Subhraj07,1,"Strategic leader turning organizations into revenue champions. Expert in project management, MLOps excellence, and customer relations. 🌐✨",Python
892,sopaco,0,专业移动外包团队 成熟高效高可用的前后端技术架构方案与实践积淀，诚接项目，欢迎联系QQ：871644901,JavaScript
893,antonybudianto,0,Always learning and crafting,JavaScript
894,bpierre,0,WWW · OSS · P2P · GUI,JavaScript
896,jakerobers,0,"Full-Stack Software Architect at RokkinCat LLC.
I enjoy traveling, jiu jitsu, and reading.",JavaScript
898,felixgirault,0,"Mainly focused on clean code, architecture, accessibility and the react/svelte ecosystems.",PHP
900,lianruhe,0,Front-end developer,JavaScript
901,sorskoot,0,Senior WebXR Solutions Architect @WonderlandEngine 🥽Microsoft MVP 🏆LiveCoder 🌷 WebXR / WebVR❤,JavaScript
903,codyi96,1,Laziness constitutes the primary productive force.,Java
904,shuaibird,0,Up to 11 to code wild.,JavaScript
905,libhide,0,(An)Droid @Fueled.,Java
906,pmjhonwang,0,Oh ho!,JavaScript
908,lucastrvsn,0,"Interested in react, node, typescript, rust, lua and some low level stuff. I like pretty things.",JavaScript
909,cynricfu,1,CS PhD candidate at CUHK,Python
910,holdenk,1,"Holden Karau is trans Canadian, and open source contributor. She is a Spark committer  co-author of Learning Spark, High Performance Spark and Kubeflow for ML.",Python
911,richardkmiller,0,"Building genealogy software at GoldieMay.com.
",Ruby
912,emersonjds,0,Software Engineer ,JavaScript
913,rmhall,0,"VR/AR/Web/Mobile/Kiosks/Art Installations - Creative Technologist, Product Architect, Artist, Tinkerer, Entropy Practitioner",JavaScript
914,georgiee,0,I love beautiful algorithms and technologies like WebGL to visualize what happens in my mind,JavaScript
915,angvp,0,Software Engineer / Team Leader and Former @archlinux Developer,Python
916,chatkausik,1,"Senior Software Engineer -- Data Scientist/Engineer expert in Big Data-Map reduce, HIVE, PIG, Spark, Python, Statistics, SQL, DB2 , Java and Mainframe.",Jupyter Notebook
917,tford9,1,Assistant Professor @ William and Mary,Python
918,devpaul,0,A dangerously good software engineer working for coffee and social justice. ,JavaScript
919,ShanakaWickramaarachchi,0,Tech Evangelist - Axiata @ideamartio ,JavaScript
920,srl295,0,Owner @codehivetx … i18n & etc.,JavaScript
921,geyixin,1,"Follow excellence, success will chase you.",Python
923,ortizvinicius,0,Full-stack developer.,C++
924,anfield343,0,"Physicist, Hardware & Software Engineer",No languages detected
925,dylans,0,"CEO at Living Spec, Co-creator of Dojo, Co-maintainer of Slate and Plate, Former CEO at SitePen",JavaScript
926,IncognitoJam,0,Software Engineering MSci Graduate @lancaster-university,Python
928,Mariobai,1,1992年09月28日,Python
929,pjedrzejewski,0,"Father, Husband and Entrepreneur. Founder at @Sylius.",PHP
930,sunghun7511,1,Data Engineer / Back-end Software Engineer / Security Researcher / a.k.a. SODAM,Java
932,9034725985,0,Native and web,CSS
934,EleanorMao,0,Magic Cha Siu Bao <魔力叉烧包>.,JavaScript
935,keystroke99,0,# NodeJS Developer # MongoDB,JavaScript
936,MauriceConrad,0,Developer & political activist. In love with typescript.,JavaScript
937,harryprince,0,playing DGL recently.,R
938,ptak82,1,Developer,Markdown
940,pat-s,0,"DevOps, FOSS, #rstats",R
941,fergyfresh,1,Love video games and coding,Python
942,evaldofelipe,0,Cloud engineer .feat DevOps and other things,JavaScript
944,kornhammer,0,Check out my new game Runbinson – Run and Play Survival RPG Game. Available on the AppStore: https://goo.gl/1xj5fm,Ruby
946,jfson,0,It's quicker to be slowly,Java
947,iriskatastik,0,"Infoholic, researcher, marketing manager at Upplabs",HTML
949,gillesbertaux,0,Co-founder/CEO @ Livestorm.co,HTML
951,DiogenesPolanco,0,"@microsoft 
#MCPD
@dotnet
@typescript 
@angular 
@vuejs   
@archlinux
@nopSolutions 
",JavaScript
952,5pilow,0,"Admin & developer of @leek-wars. <C++, Java, PHP, Web, Android>
",Makefile
953,furkanonder,1,@python Triage Member,Python
954,andykingking,0,Engineer,JavaScript
955,muvanpersie,1,"Interested to deep learning, incluing computer vision and audio tasks.",Python
956,Jhy1993,1,"Network Embedding, Graph Neural Network

",Python
958,nicolasloubet,0,"Chercheur-cueilleur avec la Coop des Milieux. Actif dans la Manucoop, Oxamyne, Catalyst, La Coop des Communs, FabEnergies, FabPeda (...)",CSS
959,ishehata,0,Software Engineer,JavaScript
960,TwistedW,1,Keep learning,Python
961,prashant0598,1,Intellectually curious | Data Science @Animall-In  | Ex @Guavus @scorelab @PyJaipur,Python
962,JackR21,0,a new era of internet is coming.,Shell
963,catarak,0,all technology is political,JavaScript
964,rogerz,0,"🐙 Human, not octopus",JavaScript
965,loveincode,1," 🇨🇳🎖🦄  To strive , to seek , to find ,  and not to yield. ™ 
Keep it Simple and Stupid
",HTML
968,drawrs,0,"Bagikan Walau Hanya Satu Kutip
http://instagram.com/rz.khilman",Java
969,solkiim,1,hi friends!!!,HTML
970,LEE-SEON-WOO,1,"- Inha University - K-Software BootCamp Academy Senior Enginner.
Research area - GEMM, Anomaly Detection",Python
971,tidusjar,0,• Full stack dev • Part of the .Net Foundation org •,C#
972,pfan123,0,"
    
    Front-end/Node.js developer

",JavaScript
973,gonsie,0,HPC I/O Specialist,Shell
974,bevacqua,0,engineering @ramp — writing @ponyfoo,JavaScript
975,icalik,0,"Software Engineer


",JavaScript
976,beeankha,1,"✨  Data Science and CLIs ✨      
ʕ•ᴥ•ʔ",Python
977,Zephery,1,"Life is not a race, but a journey to be savored each step of the way.",Java
978,SarathTharayil,1,Data Science | Design | Programming,JavaScript
979,taliove,0,nothing,HTML
980,pent1162,1,Biologist as an informatician,Python
981,aeron11,0,full stack engineer,JavaScript
983,NicolasPetton,0,"Software engineer, passionate about the Web, Lisp, Smalltalk and Emacs.",Emacs Lisp
984,sagaryonjan,0,Software Engineer,PHP
985,JordanCoin,0,"iOS, Typescript, Python, Writing, Puns, lots of food.",Swift
986,mmphego,1,"Pythonista, Automator, Engineer
",Python
987,GitaiQAQ,0,oOOoooOOOOoooooOOOOOooooooOOOOOOOoooooo,JavaScript
988,pianopia,0,7069 616e 6f70 6961,HTML
990,KimHunJin,1,"배움에 끝은 없고,
성장에 한계는 없다.",Java
991,srikantvadrevu,1,Software Engineer. Learning to design and develop distributed systems. Excited about Deep learning.,Python
992,elbismanuel,0,Full stack developer ,HTML
993,PaulBGD,0,A guy. (he/him),JavaScript
994,mathieuboudreau,1,"MRI researcher, physicist, coder, Acadian.",MATLAB
995,dacre-denny,0,@buildwithflux ,JavaScript
996,alekseysotnikov,0,"Clojure/Script, Java",Clojure
997,tareiking,0,Breaker of things!,PHP
998,AustinCasteel,1,Engineering & CADD Development | Artificial Intelligence Assistance,Python
999,theZieger,0,front-end unicorn working @invia-de - Dad of a 5yo - accessibility enthusiast - pseudo element tinkerer - general web lover - he/him ,JavaScript
1000,andrewmmc,0,"Software Engineer, Frontend",JavaScript
1002,mattmezza,0,Engineering Manager @ IKEA by day and building SaaS apps by night @saaskoala ,PHP
1003,h4cc,0,"Enroute de Polygot Programmer. PHP/Symfony2, NodeJS, Erlang/Elixir, DevOp, Continuous-Everything!",PHP
1004,MrAbalogu,0,Ruby & Js Dev,HTML
1005,kjzhang9,1,Pig has a Dream.,Python
1006,m2sh,0,DevOps Engineer ,PHP
1008,namevalues,0,Kookmin Univ. 18 Software,JavaScript
1009,mertcanaltin,0,I like TypeScript And Full Stack development | @nodejs triager & wsf member,JavaScript
1010,maria,0,People. Tech. Sustainability.,Python
1011,altras,0,Hi! What's your passion?,JavaScript
1012,AlvinLicuntao,0,"I'm a fresh man develop node.js program,I will study hard to become a great programmer which is my endlest dream.",JavaScript
1013,hellomrma,0,"front end developer.
html, css, javascript",JavaScript
1014,chriskrycho,0,"Husband and dad; theologian, composer, poet, essayist. Previously front end infra at @linkedin; emeritus @emberjs TS & Framework Core teams; 💙 @rust-lang",JavaScript
1015,survivingME,1,"ower, osuer
",Python
1017,DataXujing,1,"🐜  关键词：AI图像算法工程师，R语言，Python，C++, 计算机视觉，自然语言处理，语音识别，机器学习，统计学，网络爬虫，数据可视化🐢
",Python
1018,jjwdesign,0,Web Development,PHP
1019,Quantum-Sicarius,0,"Software Engineer at EPI-USE labs.

GPG Key:
0x90BECAF7458E4D22",Makefile
1020,gmcgibbon,0,Developer @Shopify  ,Ruby
1021,adrianmg,0,"Ask me about the tasty Galician octopus

🇪🇸 ⇢ 🇬🇧 ⇢ 🇺🇸 ⇢❓",JavaScript
1022,pcuci,0,"Health-tech entrepreneur, UX advocate, game ops, community architect",JavaScript
1023,rschiang,0,"Law & tech policy researcher @IIAS-infolaw, free software dev.",CSS
1024,fancyecommerce,0,"If you spend too much time thinking about a thing, you’ll never get it done.",PHP
1026,tareqanwar,0,Software Engineer,C++
1027,excerebrose,1,"Ex Advisory CTO @Embed-protocol |
Founder @ProvenanceLabs  | Ex Technology Director @HumanProtocol | Musician | Motorcycling Enthusiast",JavaScript
1028,alan345,0,CTO @nachonacho-inc ,TypeScript
1030,nekocode,0,Hack the world!,Java
1031,Jakiboy,0,"Software Engineer, Full-Stack Developer, Passionate About Reverse Engineering. ⚛️#DevOps #DevSecOps, Creator of @FloatPHP & @VanillePlugin.",PHP
1032,manrajgrover,0,"Software Engineer @media-net

Contributor @tensorflow, @duckduckgo, @mozilla and more!

Past: @practo @midas-research",JavaScript
1033,fulvaz,0,A transparent FE,TypeScript
1034,nonumber1989,0,"很多代码放在了bitbuckt上
https://bitbucket.org/nonumber1989/",Shell
1035,iamzhanghao,1,"Software engineer, student, crypto miner and science enthusiast",Python
1036,geraltofrivia,1,Sporadic developer. Lazier than thou. Thinks that he (sort of) understands deep learning. ,Python
1037,gitchenze,0,music and code wx:13796192381,Python
1038,MontealegreLuis,0,Software Architect @electronicarts,JavaScript
1039,metmajer,0,"Technologist, Strategist, Enabler of Teams. DevOps Platform Product & Engineering at Boehringer Ingelheim. Former Technology Lead @Dynatrace",JavaScript
1040,blackshady,0,"Hi, I am a software engineer who is passionate about using computers to solve societal problems and addressing human needs.",JavaScript
1041,bretcope,0,Software developer at York Space Systems. Pilot. Musician. Person. Former team lead at Stack Overflow.,JavaScript
1042,jwaldrip,0,CTO @ GigSmart,Crystal
1043,heroheman,0,frontend and ui engineer,JavaScript
1044,DuanTzXavier,0,Basking Cat，feel so great using flutter!!!,Java
1045,kakchan,0,Fullstack JS developer,JavaScript
1046,akuchotrani,1,Passionate about computer science. Artificial Intelligence and Machine Learning.,Python
1048,tawanjairew,1,@jaredhanson ,JavaScript
1049,kaloraat,0,Web Developer,JavaScript
1050,solyarisoftware,0,Experienced Conversational AI technical leader. Expert in chatbot/voicebot apps. Former researcher at ITD-CNR (I made CPIAbot). Voice-copilots advocate.,JavaScript
1051,07Gond,0,Fullstack Developer.,JavaScript
1052,ancadumitrache,1,"data scientist // @CrowdTruth & @ucds-vu PhD student // former
@google-research & @IBMResearch intern // combining NLP & HCI",Python
1053,ktaebum,1,"Ph.D. Computer Science at SNU (2019.09-                                                    
   B.S. Astronomy & Computer Science (2019.08)  ",Shell
1054,JunsikChoi,1,Co-Founder of @Yallmon,HTML
1055,MsFaceless,1,"Coding since 2013. 
Open-source enthusiast.
I like Vim and Python.",Python
1056,mbed92,1,Ph.D. in Robotics 🤖 ,Python
1057,dennycd,0,May the Code be With You,C++
1058,capasky,0,Do not do to others what you would not have them do to you.,JavaScript
1059,EmmaSRH,1,A secret makes a woman woman.,Python
1060,dvershinin,0,"Python, NGINX, and RPM enthusiast.",Shell
1061,SixPlusZero,1,?,Makefile
1062,joeleisner,0,Principal Web Engineer @ VCU,JavaScript
1063,techstep,0,"Clouds and containers, observability, systems, music, and economic modeling.",Shell
1065,mware,0,"Founder of Partisan Pixel, a WordPress design and  dev shop in Burlington, Vermont.",HTML
1066,stevekeol,0,"Life is magic, Coding is art ",JavaScript
1067,dantangfan,0,打杂的developer，世界那么大，我还在打杂,Python
1068,aadityatamrakar,0,"Techie (Full Stack Web Developer, ML, Algo Trading)",JavaScript
1069,farouqzaib,1,Machine Learning Engineer,Python
1070,mojosoeun,0,"Dream, Code, Create",HTML
1071,Helg18,0,Remote Full Stack Web Developer.,HTML
1072,ambling,0,Software Engineer @ Microsoft,Shell
1073,martint028,0,move foreward,Shell
1074,forest1988,1,Doctor of Philosophy in the field of Information Science and Technology,Python
1075,rdohms,0,"
    A graduated Computer Engineer, Rafael Dohms has vast experience in the PHP ecosystem as a Developer, Speaker and Contributor.
",PHP
1076,katzefudder,0,Software Engineer,Shell
1077,lukeholder,0,"I’m an Australian born web developer who likes to build useful things. I am currently working on Craft Commerce, a powerful way to sell things on Craft CMS.",PHP
1078,marquesm91,0,Working as a Software Engineer at @ifood.,JavaScript
1079,BBischof,1,math math math n' donuts,Python
1081,pierreericgarcia,0,"Hi 👋🏻, my name is P.E to keep it simple I'm in love with Computer Science & Music 💘",JavaScript
1082,linkTDP,0,"I am Fabio Benedetti, a PhD in ICT with the passion for data managing, analysis and visualization.",Python
1083,tduarte,0,Associate Design Director @HelloElephant ,JavaScript
1085,devfelipemonteiro,0,creator,PHP
1087,awmichel,0,Maker of (Mostly) Useful Things. Autodidact.,Ruby
1088,sravimohan,0,Full Stack Developer based in Sydney,JavaScript
