id,name,ml_target,bio,most_common_language
10391,achacond,1,"Senior AI Devtech at @NVIDIA ||
@Xilinx, arm, & UAB alumni.
HPC, GPUs, FPGAs, AI, Bioinformatics, Embedded",C
10392,jorgechato,0,"Born in Spain and bred in The Internet. Software Craftsmen, Hacker & NVIM lover. My name is Jorge (ホルヘ) and coding is my non-secret treat.",JavaScript
10394,AmrodSeregon,1,Ph.D. Candidate in High-Performance Computing,No languages detected
10396,arapat,1,ML engineer at Facebook,Python
10397,Glavin001,0,"Passionate Full-Stack Software Developer, looking to ""put a ding in the universe""!",JavaScript
10398,gurghet,0,I help software write better people.,JavaScript
10399,cg15,0,loser coder,Go
10400,Dougley,0,Professional presser of keyboard buttons,JavaScript
10401,ZiyueHuang,1,CS PhD.,Python
10403,terkelg,0,Brooklyn's favorite tech cuckoo ,JavaScript
10404,lolafarinas,1,"Postdoctoral research fellow @Ikerbasque
| Finding relationships between things that apparently haven't any |
#Ultrasound #MaterialCharacterization #Batteries",Shell
10405,Hskye,1,Save more tomorrow,Python
10406,idist-hn,0,Web Developer,HTML
10407,TigerHix,0,Not yet a great developer.,C#
10408,FilipeVoges,0,PHP developer,JavaScript
10409,LiamLiang,1,"Ph.D. candidate & Faculty research assistant at iSchool, Syracuse University.",Python
10410,blessingoraz,0,Blessing is a Software Engineer @unibet  ,JavaScript
10411,hiteshnayak305,0,"Graduated Information Technology @  NIT RAIPUR
GPG [ https://keyserver.ubuntu.com/pks/lookup?search=hiteshnayak305%40gmail.com&fingerprint=on&op=index ]",CSS
10412,mayank-17,1,Data Science | Machine Learning | Deep Learning | Web Development | Competitive Programming,Python
10413,Flukas88,1,"Software Engineer by trade, all round curious person by passion",Python
10414,hv15,0,"Systems Engineer working at the Paul Scherrer Institute, interesting in HPC. Additional interests include compilers and many-core/GPU accelerators.",Shell
10415,stoeffel,0,:turtle:,JavaScript
10416,sikachu,0,"I contribute to open source projects, mostly in Ruby.
PGP: 889C 472F 2DA2 8377",Ruby
10417,fernanDOTdo,0,I'm creating some cool 🐞 with Live Coding on Twitch as @codigofalado ⌨️🐒,JavaScript
10418,maximn,0,"Full of enthusiasm for innovation, and passionate about the way technology and creativity can provide a solution for complex business problems.",Java
10420,Heeby,0,ИБ,JavaScript
10421,Topthinking,0,飞往无边无际的思维之海,JavaScript
10423,afief,0,software necromancer,JavaScript
10424,gyliu513,1,@Kubernetes,Shell
10425,tdgunes,1,CTO,Python
10426,dungpt3003,1,"PhD Candidate at Trinity College Dublin, Ireland.
Former Researcher at Huawei Ireland Research Centre.
Former Data Scientist at Zalo Group ",Python
10427,kjhealy,0,Sociology and other distractions.,R
10428,ExPixel,0,I make stuff every now and then.,Rust
10429,simplepeng,0,GDE Candidate,Java
10430,ajccom,0,FE Student,JavaScript
10431,dayvson,0,VP of Engineering @ Shopify ,JavaScript
10432,ocorso,0,I like red things. Let's go make some art! Product @ AWS,JavaScript
10433,7ylee,0,"🤔

",No languages detected
10434,taegon,0,Research Software Engineer (Python/Java/D3.js/Ag/Full-Stack),Python
10436,gaozhidf,0,There's so much in the world that I'd like to soak up with my eyes,JavaScript
10437,TangMonk,0,"I am a freelancer for web and mobile development, If have some good ideas, please contact me wytwyt02@gmail.com
",Ruby
10439,roberttwomey,1,"Johnny Carson Center for Emerging Media Arts, UNL | Arthur C. Clarke Center for Human Imagination, UCSD",Python
10440,stearruda,0,💻 Software Developer 🎶 Singer 🎬 Netflix binge-watcher,HTML
10441,eneko,0,"I love coding in Swift, building apps, CLI tools, and AWS services (AWS certified). Currently iOS Staff Engineer at
@twitter",Swift
10442,MiloCasagrande,0,"Go big and fail or go fast and crash.
Italian living on the other side of the Alps, still learning.",Shell
10443,HyanCat,0,"Get Everything Void.

@baidu > @ruogoo > @entertech > @alibaba",PHP
10445,joshmarlow,1,"Flexible programmer that primarily lives in the backend.  Tentatively full stack. Preferred languages are Python, Rust and OCaml.",Python
10446,evandrododo,0,"🏴‍☠️🛸 Pirata da quarta dimensão
",CSS
10447,KMnP,1,"K-Mn-P: ""jia meng lin"" (mandarin pronunciation of those chemical elements)",Python
10448,shineshore,1,"Technical Consultant
/ Java Senior Engineer",Java
10449,ddossot,1,Yak shaver.,Java
10450,tilast,1,"
    machine learning engineer @ giphy / proxet |
phd student in cs @ ntuu kpi
",HTML
10451,nguyenquangtin,0,"Interactive, Node.Js, ReactJS/ Native, VueJS UX designer.",JavaScript
10453,shawlu95,1,"Programmer, writer, potter, learner",HTML
10454,geeklive,0,Product Manager,CSS
10456,davglass,0,"Currently taking a much needed sabbatical from Open Source and technology, please respect. Former Yahoo/Verizon Open Source guy. I'm also the creator of @HackSI",JavaScript
10457,akinolu52,0,"Software engineer ✨

Enthusiastic web developer proficient in React & React Native, always seeking to expand my knowledge of python and cloud engineering.",JavaScript
10458,elijahmurray,0,"Serial entrepreneur | 2 exits, $10M+ VC raised | Podcaster | Derisking tech startups through advice/teams @ Matter | Engineer, PM, Designer",JavaScript
10459,qiujuer,0,书山有路勤为径，学海无涯苦作舟！,Java
10460,extwiii,0,"Senior Front End Engineer @Meta
",JavaScript
10461,autocyz,1,Just contact me!,Python
10462,nursnaaz,1,Lead Data Scientist at Salesforce. Passionate in Machine Learning. Aspiring candidate with ardent desire to excel in the position where ever I am.,Jupyter Notebook
10464,gavinfish,1,Valar Morghulis,Shell
10465,XilongPei,1,同济大学电子与信息工程学院实验中心教师,Python
10466,ConsoleTVs,0,"Founder of @StudioLambda,
Senior Systems Engineer,
Rustacean 🦀",PHP
10467,christophermayfield,1,Passionate about technology. Hope to build products to change lives. ,JavaScript
10468,navjotdhanawat,0,Slapping the keyboard!!!,JavaScript
10469,mdelhey,1,PhD candidate,R
10470,lukencode,0,"Full stack developer. CTO and co-founder
Endpoint IQ.",C#
10471,islamozbek,0,Javascript Developer,JavaScript
10472,jensechu,0,"
    nah
",JavaScript
10473,niklaskorz,0,"Co-Founder of and Developer at @alugha.
Love the modern web and languages.",Rust
10474,joshbeitler,0,　　　　　　　　　　🚀　　　　 　　　　　　　　★○•　　　　　 　　　　　¸. ¸☆　☆　　　　　　 　　　　°　○ °　★　　　　　　　 　　　☾　★☆　☾°　　　　　　 　°　☆　○　　°　. •　　　　　 　　○ °　★☾　☆,JavaScript
10475,RodrigoSaint,0,A full-stack developer learning more every day,JavaScript
10476,PancakeAwesome,0,"The more hard,the more lucky~",Python
10477,Simpleyyt,0,不折腾，枉少年。,HTML
10478,MarcioFWeb,0,Tech Lead | Arch | DEV +26 years | 💍 Eliete |  👦Miguel ' 👧 Mariana's father | ❤ my family | 👨‍💻 #node #js #ts #react #dotnet #agile #cicd #tests #devops,JavaScript
10479,kaidesu,0,"Manager, Back-End Development at @Nintendo-of-America. Open source dev. Building @ghost-language, a small object-oriented programming language. 日本語OK。",CSS
10480,Guactoshi,0,SCIENTIST AND DATA MINER. ENVIRONMENTALIST AND HUMANITARIAN. ENTREPRENEUR AND PHILANTHROPIST.,JavaScript
10481,davebarnwell,0,Javascript/PHP full stack developer working on projects that inspire me.,PHP
10482,cristofersousa,0,"Front-end Developer @Sinch, Team Leader Community @opensanca and Father of Mel.",JavaScript
10483,gongeek,0,http://gongeek.com/about.html,JavaScript
10484,DamienDoumer,1,"I'm a Senior Full-stack  Software Engineer who loves coding. My credo is; ""Learn, Build, Share and Innovate""",C#
10485,dominickp,0,"I got 99 problems.
@Dominick-Peluso-Bose",JavaScript
10486,msasikanth,1,I am product engineer who primarily works on building Android apps and focus on UI,Kotlin
10487,koistya,0,"Empowering startups with cutting-edge expertise: software architecture, optimal practices, database design, web infrastructure, and DevOps mastery.",JavaScript
10488,ShanaMaid,0,"To be a coder，coding the world！
ʕ̡̢̡ʘ̅͟͜͡ʘ̲̅ʔ̢̡̢ ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ-̫͡-ʔ",JavaScript
10489,sjones6,0,"Node/JavaScript/TypeScript, Testing,  Open Source.

Staff Engineer @morningconsult",JavaScript
10490,jshamley,0,JavaScript developer and general wacko.,JavaScript
10491,WadsonGarbes,1,Software engineer,Python
10492,JianLoong,0,Software Engineer,HTML
10494,akasranjan005,1,Full stack Python Developer | ReactJs | NodeJs | Deep Learning | AWS | Docker | Kubernetes,HTML
10495,lavong,1,"carbon based human being, passionate powernapper and freelance android dev",Kotlin
10497,lionsoul2014,1,A creative being.,Makefile
10498,juliosouzam,0,Backend Developer.,TypeScript
10499,kokobing,0,PHP |  GOLANG | REACT ,JavaScript
10500,paulbalogh,0,"co-founder of Hypersay, front-end developer",JavaScript
10501,jcinis,0,Thinker. Hacker. Polymath. Great Pirate. Battling entropy. Waking the cosmos. Learning to become a sphere.,Python
10502,rockymanobi,0,"
    キワモノしか置いてないです...

programmer@LAPRAS / IoT,WoT / JavaScript / Ruby
",JavaScript
10503,ragnraok,0,水能载舟 亦可赛艇,Java
10504,breuerfelix,0,learning by doing,JavaScript
10505,ranasheel2000,1,"Domain: Containerization, Cloud.
P/F: Kubernetes, Openshift, OpenStack.
Skills:  GoLang, Python, Helm, RestAPIs, RAML.",Shell
10506,Italoa2015,0,Lucky 2022,JavaScript
10507,sushilk1991,0,Co-founder - Graphy,Python
10508,gringogidget,0,Dedicated to the perpetual pursuit of knowledge 👩🏻   🚀 ,HTML
10509,raykle,0,"Developer of iOS & React Native & React etc.. Improving skills of Big Front-End and BFF-related technology stacks...

// (╯°□°）╯︵ ┻━┻
",Objective-C
10510,r9y9,0,"Speech Synthesis, Voice Conversion, Machine Learning, Singing Voice Synthesis",Python
10511,proin,0,"Machine Learning, Information Retrieval, Cloud Computing, Hybrid Application, Build Automation",JavaScript
10512,jonathanrocher,1,Scientific software architect striving at driving the world to a better place and driving science forward using open source.,Python
10513,joeltonmats,0,🍀 When life gives lemonade..Make lemons,JavaScript
10514,bankorh,0,"I am a programmer, but it's okay. I have a wonderful life.",PHP
10515,jiminycricket,0,Frontend programmer.,JavaScript
10516,jasonwei20,1,Some dude.,Python
10517,meleantonio,1,I'm an economist at the London School of Economics. Currently training for the next zombie apocalypse. https://medium.com/@antoniomele1,Python
10518,ThomasGreiner,0,Web Enthusiast / Developer for @AdblockPlus and @Flattr,JavaScript
10519,amosbird,1,Telegram @amosbird,Shell
10520,ejoebstl,0,"Co-Founder of Authory, make things fast",Shell
10521,kleicht,0,Developer,JavaScript
10522,sylvao08,1,"Data, Code and Music",Jupyter Notebook
10523,kirb,0,"HASHBANG Productions & Chariz lead, Theos developer",Shell
10525,jackkoppa,0,"I make things with a purpose. Love full-stack dev, clean tech, journalism, & hiking. Senior Software Engineer @square ",JavaScript
10526,busyboxs,1,"
    Good good study, day day up.
",Python
10527,braian125,0,Engineering Student at UdeA | NextJS | NestJS | AWS Amplify | https://stackoverflow.com/users/6147312/brian,Java
10528,stone-jin,0,web: www.fedfans.com,HTML
10529,ambikarajbadal,0,Software Developer ,JavaScript
10531,ViniciusAugusto,0,"Gamer.
Fullstack Developer.
JavaScript enthusiast.",JavaScript
10532,AshikNesin,0,Principal Software Engineer @chargebee,JavaScript
10533,kiselev1189,1,Data Scientist at dbrain.io and MIPT student,Python
10534,ashfanahamed,0,"UI/UX Designer. Geek. Gamer. Techie Guy who Loves Movies, TV Shows and Music..",CSS
10536,Tofull,1,Géo data scientist with Cloud computing and AI skills. (Geomatics engineer),Python
10537,Linell,0,Director of Software Engineering @sblive-sports || formerly @tuftandneedle and @schoolstatus,Ruby
10538,TaeJoongYoon,1,"☁️ On the Swift.
",Swift
10540,renestalder,0,Interaction Designer and Frontend Developer with focus on accessibility.,JavaScript
10541,csjunxu,1,"School of Statistics and Data Science,
Nankai University",Python
10542,omidkh68,0,"iOS, PHP, JS dev -> living and breathing ;)",Swift
10543,runc,0,OO/FP ,Java
10544,mateusfreira,1,Principal Architect  at @VIDADiagnostics  and MSc in Computer Science,JavaScript
10545,andrewjamesford,0,Previously Head of Teaching @ Developers Institute,JavaScript
10546,Hermanya,0,I make React libs & apps. Sponsor me for as low as $1/month ☝️,JavaScript
10547,jojuniori,0,Neko0.com站长 | 兴趣使然的咸鱼创作者 | 开源创作一些小东西,JavaScript
10548,futan,0,"I'm web developer using PHP, Python, JavaScript and Linux in GuangZhou China.I started startup project last year.If you interest in ec-software,pls contact me.",JavaScript
10549,qkdreyer,0,Full Stack Web Engineer,JavaScript
10551,jcezarms,1,A random analyst.,Python
10552,giosakti,0,Write stuff ✍️,HTML
10553,gaithoben,0,Self Driven and Motivated Full Stack Developer. Co-Founder of Cloud Hub Limited. ,JavaScript
10555,kleberandrade,1,"Professor, Researcher and Programmer",C#
10558,chashikajw,0,Associate Technical Lead,Java
10559,mopig,0,👋,JavaScript
10561,leblancfg,1,Data plumber at Shopify.,Python
10563,shannonjen,0,Program Director @gSchool ,HTML
10564,AmruthPillai,0,"Juggling work, life and OSS 🤹",JavaScript
10565,emushtaq,0,Engineer,Python
10567,finaldie,1,"
    When I change the code, I change the future..
",Makefile
10568,mcollina,0,"@platformatic Co-Founder & CTO, TSC member @nodejs, Lead Maintainer @fastify, Conference Speaker, Ph.D.",JavaScript
10569,huangtao00,1,"enjoy life, do funny thing.",Python
10570,alustau,0,Backend Developer,PHP
10571,danielqsj,1,"Engineer of @alibaba, Member & Reviewer of @kubernetes, Author of @kafka-exporter, OpenSource Summit Keynote / KubeCon Speaker,  Active Open Source Contributor ",Go
10572,Pham3n,0,Not to mention mentions. Let's build..,JavaScript
10573,luizguilhermefr,0,Brazilian developer and Computer Science B.Sc.,JavaScript
10574,Carnival7,0,有志者事竟成 哈哈😆,Objective-C
10575,serkanalgur,0,"
    WordPress Developer, NodeJS & React, Golang student.
",JavaScript
10576,michaelneale,0,co-founder CloudBees. Enjoys long walks with varied programming languages on the beach. ,JavaScript
10578,junchenfeng,1,"Learning scientist, if such a position ever exists.",Python
10579,SomeHats,0,fullstack developer/designer/educator. she/they.,JavaScript
10581,devetude,0,devetude = develop + etude,Kotlin
10582,estliberitas,0,A product manager with software engineering experience,JavaScript
10583,feaswcy,0,Talking to computer every day.,JavaScript
10585,RicoSuter,0,"Independent Software Engineer and Architect focusing on .NET, Web, Azure and Microsoft technologies. Microsoft MVP.",C#
10586,leemcd56,0,"Follower of Christ.
Slayer of Bugs.",PHP
10587,butchewing,0,I'm your new best friend. A human that uses technology to help businesses grow. ,PHP
10588,mewfree,0,👨‍💻 Software & Marketing 👨‍🎨,Ruby
10589,sunshineatnoon,1,Ruin is the road to transformation,Python
10590,matheusportela,1,"Senior Software Engineer @ Justworks |

MS in Computer Science @ New York University",Python
10591,ooade,0,Senior Frontend Engineer,JavaScript
10592,ashkanRmk,0,A Greedy Probe of Tech ｡^‿^｡,HTML
10593,tayfunoziserikan,0,"Designer. Programmer. Develops applications with Ruby on Rails, Hotwire, and Stimulus. Co-Founder of @lab2023 & @bulutfon",JavaScript
10594,erikfig,0,"Desenvolvedor full-stack, músico e professor apaixonado por código e nerdices de todos os tipos...",PHP
10595,daimajia,0,"Zhenfund VP, bp huiwen@zhenfund.com",Java
10597,mullanaphy,0,Principal Software Engineer and amateur content creator.,JavaScript
10598,atrujillofalcon,0,"public Geek myProfile { return Cuban passionate about Software Development. Currently living in Madrid. Addicted to football, history, travel and coffee; }",Java
10599,mwalkerwells,0,Previously @ Facebook & Apple.,JavaScript
10600,mrkem598,0,"Principal Consultant - Lead ServiceNow Developer, Owner and CEO of ServiceNowStar",JavaScript
10601,MaxMilton,0,Making fun things with web tech and beyond [⚡] 🦀,JavaScript
10602,meikidd,0,Frontend,JavaScript
10604,dingcang,0,rookie,HTML
10605,alex2wong,0,Web developer，Giser，love data visualization，mapping and playing games,JavaScript
10606,mavidser,0,Robin is actually Batman's intern.,Shell
10607,gattia,1,"PhD in Rehab using Biomech & MRI to explore exercise for osteoarthritis.

Passion for stats, deep learning, image analyses, other quantitative methods.",Python
10608,benjaminbixby,0,"Full Stack Dev @ UC Davis, previously Michigan State University, American Expedition Vehicles",JavaScript
10609,goldsborough,1,Fix the world,Python
10610,johnnysparks,0,Collaboration-first product developer with 10 years experience making cool stuff.,Objective-C
10611,FlowingSPDG,0,"Go/Rust/React/TypeScript/Vue
Cloud(GCP/Firebase/AWS)
vMix/OBS/NewTek
Real-time esports title API development (CS:GO/Apex Legends/PUBGM/etc)",Go
10612,rodineicosta,0,Full-stack developer at @physistec ,PHP
10613,djinn,1,"Supreet Sethi is the Head of Engineering for Smartkarma, responsible for all software development, design, SEO and site reliability. ",Python
10614,quhailong,0,不积跬步，无以至千里；不积小流，无以成江海,Java
10615,eorroe,0,The one and only @the3dwin,JavaScript
10616,mbbender,0,"Father of ridiculously awesome kids. Working to reduce the impact of chronic diseases globally using IoT, AI, and biotechnology breakthroughs.",PHP
10617,ELD,0,Staff+ Engineer interested in working on hard technical problems and team process problems.,Rust
10618,Emethium,0,"Software Engineer.
Currently hacking a lot of node microservices at @flash-tecnologia ",JavaScript
10619,Versoo,0,Full-Stack Developer in Halak.pl,PHP
10620,huybery,0,🤔 Coding Law for LLMs | Qwen Team | Alibaba Group,Python
10621,haocong,0,I'm too lazy!,JavaScript
10622,BrennanJones,0,"HCI, CSCW, & Ubicomp researcher. I build technologies and prototypes for XR, remote communication + collaboration, and context-aware human-AI interaction.",JavaScript
10623,puffsun,0,Full-stack Web Developer,JavaScript
10624,graycarl,0,A Pythoner.,Python
10625,KuoHaoZeng,1,"I am a Research Scientist at AI2. I am interested in Embodied AI, Computer Vision, and Machine (Deep) Learning.",Python
10626,hprezia,0,Javascript Fullstack Software Engineer,JavaScript
10627,melkir,0,109 101 108 107 105 114,TypeScript
10628,Dashron,0,"Since 2008 I have been creating APIs, designing web frameworks, and researching developer experience. Currently I am an API engineer at Readme.com.",JavaScript
10630,styree,0,"Multidisciplinary designer focusing on the intersection of UX, UI & the front-end. Deliver value, not code.",JavaScript
10632,christhekeele,0,"Tech tinkerer, web enveloper, professional digresser.",Ruby
10633,jetmuffin,0,Nan demonai ya,Shell
10634,romshark,0,Backend Engineer at tutti.ch,Go
10635,lucianlature,0,I am an experienced front end developer / architect and for the past 20 years I have been creating websites and intranet applications.,JavaScript
10636,rahmatcmos,0,IT Programmer @suracobuilding.,JavaScript
10637,petermartigny,1,"NLP @ Feedly

",Jupyter Notebook
10639,bgadrian,0,Looking for Open Source Go/Big data projects. {game dev ❤️; full stack web dev 🕸️} ~Resume: https://t.co/gzWjAIEWxR ,Go
10640,mknorps,1,Programming mathematician,Python
10641,caseyWebb,0,just some dude that writes code and grows plants.,JavaScript
10642,corcoran,0,Look out honey 'cause I'm using technology,Java
10644,SkouRene,0,I'm living the SRE lifestyle at systematic.com. I deliver on deadlines and keeping track with wakatime and rescuetime.,Shell
10645,maslovw,1,Embedded Software Engineer @ ESR Labs AG,Python
10647,aelnouby,1,Research Scientist at Apple,Python
10648,joncodo,0,"Dad, Programmer, Musician
",JavaScript
10649,GianlucaPaolocci,1,Fullstack Software developer | M.Sc Machine Learning & Big Data,Cuda
10652,jagadeeshpalaniappan,0,Full Stack Developer | UI-Enthusiastic,JavaScript
10654,dewinterjack,1,Software developer committed to life long learning. Interested in building tools to improve developer experience,HTML
10655,prp1277,0,"Came here for finance, learned programming.",Python
10657,mpadge,1,rOpenSci software research scientist,R
10658,patrickmonteiro,0,"Front-end Developer | Javascript | Vue.js | Quasar  | Nuxt
",JavaScript
10659,ndkline,0,"Web Architect and Developer | Founded @ofliberty
",HTML
10660,philferriere,1,Former Cruise Senior Software/Research Engineer and Microsoft Tech/Development Lead passionate about Deep Learning with a focus on Computer Vision.,Python
10662,aggarwalpulkit596,1,"I love building Android and iOS Apps
Kotlin and Swift are ❤️

GSoC '20 @oppia | Mentor and Developer ",Java
10663,rfviolato,0,Frontend dev. I ❤️ building things! 🤘,JavaScript
10664,Knlsharma,1,"Senior S/w Engineer @ Wynk  | Cloud & System Design Enthusiast | Polyglot Programmer
",Java
10665,nsdevaraj,0,Forget not that the earth delights to feel your bare feet and the winds long to play with your hair  - KGibran,JavaScript
10666,maiordom,0,My life for Aiur!,JavaScript
10668,KevinsBobo,1,Just love coding and life,C++
10669,renderlife,0,Full stack web developer,JavaScript
10670,ridesky,0,早起傻一天。,JavaScript
10671,SASUKE40,0,TypeScript / JavaScript / Rust,JavaScript
10672,bnolens,0,"Founder @kaalapay. Previously @mozilla, @truestory ",Objective-C
10673,dwbutler,0,"Principal Software Engineer @ Indeed with an interest in teamwork, streamlined processes, and high technical standards.",Ruby
10674,WanNJ,1,"Keep hungry , keep curious.
",C++
10676,navonacalarco,1,(ノಠ ∩ಠ)ノ彡 ᵑ৹!,Python
10678,boddicheg,0,Senior Firmware C++ Developer,Shell
10679,jiyonghong,0,Front-end Developer,JavaScript
10680,ningxia,0,"Machine Learner, Computer Visioner, Natural Language Processor, Mobile Developer, Computer Scientist in Training",Python
10681,leonchen83,1,"wechat : leon_a123
member@moilioncircle
engineer@nextop.asia",Java
10682,mathcale,0,"Full-stack Software Engineer, games and music collector, terrible at cooking.",JavaScript
10683,EdwardGoomba,0,Slowly building a company of one that balances my fulltime role.,HTML
10684,dengwb1991,0,🌎 Let us not take this planet for granted. I do not take tonight for granted.,JavaScript
10685,potato4d,0,"🌐 Vue/React ja doc maintainer
💼 @line Senior Engineer, @elevenback CEO,
📝 Nuxt beginners guide",JavaScript
10687,cssoul,0,間欠的なディザリング 🤪,JavaScript
10688,hamadatakaki,0,"最近プログラミングしていません
",Python
10689,dav009,0,Backend/Ops/Data.,Python
10690,saidbouig,0,"Backend software developer (Java, Spring)",JavaScript
10691,NoJsJa,0,"stay hungry, stay foolish.",JavaScript
10692,dingyi,0,Independent designer & developer.,JavaScript
10693,RayeRen,1,"Research scientist in ByteDance. Focusing on speech, NLP and music.",Shell
10696,ricgu8086,1,"Telecommunications Engineer specialized in Computer Vision and Deep Learning. I love martial arts, travel to uncommon places and read as much as possible.",Python
10697,happylin0x29a,1,Internet of Things Engineer,Python
10698,kostandinang,0,Software Engineer,JavaScript
10699,odelrio,0,"Software Developer. Building high-performance resilient distributed backend systems.

Scala | Kotlin.",PHP
10700,adebayo-maborukoje,0,I code,JavaScript
10701,RubenGuerrero,0,Software Engineer at @boopos ,JavaScript
10702,bramwillemse,0,Product owner / front-end developer,CSS
10703,ap229997,1,"PhD student at UIUC, Previously, Research Assistant at Autonomous Vision Group at MPI-IS. Prior research experience at Adobe, VAL, IISc, Cornell Tech.",Python
10704,mai92,0,Creator @kawankoding,PHP
10705,muarine,0,如果要恨一个人，那就是我自己,Java
10706,CEOehis,0,"Building simple solutions for complicated problems.

Full stack software developer. Open Source
#javascript #reactjs #nodejs
",JavaScript
10707,adohe,0,"I am just what I am. If u forget me, u might know @adohe-zz",Go
10709,daerduoCarey,1,"Research Scientist at Seattle Robotics Lab, NVIDIA Research; Previously CS Ph.D. Student at Stanford",Python
10710,podarok,0,http://www.linkedin.com/in/podarok,Python
10711,linsamtw,1,"Focus on data engineering, data analysis.
Financial data ETL, visualization, analysis.

擅長資料工程、資料分析，希望對 Python 社群提供一份心力
",Python
10712,herrmannplatz,0,🍜🎮🚵🎱,JavaScript
10714,ezra-obiwale,0,Do it well and fast if it's at all worth doing.,JavaScript
10715,koringz,0,"小栈灯火阑珊, ",JavaScript
10717,owendall,0,"CEO/CTO of Agile Innovations, LLC.  Former VP/CTO of Barquin International",JavaScript
10718,huangjiu,0,java developer ,Java
10719,mattpardee,0,Crafting great teams and great UX,JavaScript
10720,anglepoised,0,Co-Founder @measuredco,JavaScript
10722,ddawx123,0,DingStudio Technology Chief Technology Officer,JavaScript
10723,jcanelis,0,Product designer,JavaScript
10725,intrepidkarthi,0,"Author of two ML books, Engineering at Pi42 & TaxNodes, Speaker, Traveller, Getting the things done",Java
10726,houssamzenati,1,Postdoc @INRIA Causal inference research,Python
10727,colin1994,1,iOS Developer,Objective-C
10728,paterlinimatias,1,"Technology enthusiast, love solving complex problems, never found one I gave up on.",JavaScript
10729,DoisLucas,0,"24, Brazil, Computer Science.",Dart
10730,FLHonker,1,"People have Dreams, without bells and whistles.",Python
10731,marlonfurtado,0,Software Engineering Lead @ Warren Brasil,JavaScript
10734,RobusGauli,0,e^👁️🥧 + 1 = 0 ,Python
10735,huynhpeter,0,Full-Snack Software Engineer 🍪,JavaScript
10736,alanpcurrie,0,"Software Engineer
",JavaScript
10737,frogoscar,0,公众号「程序员联盟」（微信号 coderunite）,Java
10738,samstefan,0,"React, Vue, Node and sometimes Golang.",JavaScript
10739,lijinke666,0,"师傅,我想学点仙术再走",JavaScript
10741,QuynhND,0,"BY DAY: fullstack developer at AsterixLab
BY NIGHT: fly on freelancer and be gentle on skynet
FREETIME: dance with Electron and Node.js",HTML
10742,andweeb,0,Biggest fan of @aaparella.,JavaScript
10744,chrisdemars,0,Senior Developer Advocate in Detroit. Google Developer Expert. Microsoft MVP. Cloudinary Media Dev Expert. Auth0 Ambassador. Progress Champion.,JavaScript
10745,noiges,0,Full-stack software developer,Ruby
10746,ermik,0,"[yer-mo-lái] (he/him) # Backstory?
I started with HTML in MS Notepad when I was 7 (2000). Still trying.",JavaScript
10747,AuroraDysis,0,Theoretical Physics,Shell
10748,felipekm,0,🦕 Past century software engineer,JavaScript
10751,bit1002lst,1,computer vision,Python
10752,nidhitvaishnav,1,3.5 year of experience as an SDE at Amazon (Fulfillment Technology) | Master's in Computer Science (Artificial Intelligence) from University of Texas at Dallas,Python
10753,arturogutierrez,1,Software Engineer. Game dev hobbyist. Father^2.,Java
10756,sauercrowd,0,"Software Engineer, building loxoapp.com

Previously @palantir",Shell
10757,jangdelong,0,Coding the life...,JavaScript
10758,lordstone,0,Software Developer,HTML
10759,theY4Kman,0,Mighty Python and the Funky Circus,Python
10760,frankcaron,0,Almost like Frank Lebowitz. Writer at large. Slide deck savant. Stack Overflow survivalist. Reformed gamer. Connoisseur of the Zeitgeist. ,JavaScript
10761,ljmf00,0,"21 years-old | I love ~~C~~ @dlang programming language. — ""Keep it simple"" (i use arch btw)",Shell
10762,danigosa,0,24/7 Coding Whore & Co-Founder of Robbie AI Inc. (https://robbie.ai),Python
10763,goooodday,1,"Computer Programmer,
Computer Vision, Robot Engineering,
Machine Learning & Deep Learning,
Creative Maker(3D Printer, Drone)",Python
10764,cfsghost,0,"A Geek who is LXDE Core Developer and Founder of Hackathon Taiwan.
",JavaScript
10765,tiago-pereira,0,Hi!,JavaScript
10767,jamqd,1,AI Research Scholar @cohere-ai @for-ai | MS/BS in CS @ UCLA,Python
10768,kurechon,0,UX Designer / Web App Engineer,AutoHotkey
10769,chenyuanqi,0,守护，进击的菌蛛！,PHP
10770,BingKui,0,Bug书写工程师,JavaScript
10771,harkon,0,https://www.linkedin.com/in/harriskontogiannis/,JavaScript
10772,abhinavralhan,0,"Learning about data.
",Python
10773,aneesv,0,"https://appmaker.xyz
https://intercept.rest ",HTML
10774,jg-you,1,Assistant Professor at The University of Vermont. Bayesian inference ∩ complex systems U epidemiology.,Python
10775,kwzm,0,Desire to dream.,JavaScript
10776,JJ81,0,"JCORPORATION CEO
",JavaScript
10777,syedaraza,1,Postdoctoral Fellow,Python
10778,liumin1128,0,我是小熊饼干，爱吃小区保安,JavaScript
10779,delabassee,0,"Java DevRel @Oracle | Past: Fn Project, Serverless, Jakarta EE",HTML
10780,aryasadeghy,0,"JavaScript Developer
",JavaScript
10781,allejo,0,"interstellar space pirate extraordinaire;
breaker of builds at @BZFlag-Dev;
formerly @StackExchange, @CSUN-IT, @CityofSantaMonica",JavaScript
10782,michelole,0,"Lead Data Scientist
",Python
10783,fyddaben,0,Very Big Strong ,JavaScript
10784,rs0x29a,0,"How bold one gets when one is sure of being loved.

My old profile: @jalona ",Shell
10785,enginebai,0,"Developer, Athlete, Learner.",Kotlin
